image,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
school9-2.jpg,0.33721908926963806,0.9398449659347534,2.433232637599758e-08,0.35420578718185425,0.9354718923568726,-0.012222378514707088,0.3722316026687622,0.9527275562286377,-0.017488451674580574,0.38396796584129333,0.9745581746101379,-0.020338397473096848,0.3918198347091675,0.9936192035675049,-0.02217317558825016,0.35767456889152527,0.9941315054893494,-0.013512134552001953,0.3692138195037842,1.0254344940185547,-0.018994927406311035,0.3782476782798767,1.0428812503814697,-0.02288266271352768,0.3850158452987671,1.0551246404647827,-0.025294700637459755,0.3510710597038269,1.0045260190963745,-0.009592675603926182,0.36214479804039,1.0354840755462646,-0.01416100561618805,0.37154388427734375,1.0521769523620605,-0.016754643991589546,0.3786180913448334,1.0639383792877197,-0.018481029197573662,0.34730714559555054,1.0102171897888184,-0.00659393984824419,0.3583553731441498,1.0387704372406006,-0.01148698478937149,0.3673819899559021,1.053890585899353,-0.0127504738047719,0.3746385872364044,1.0657099485397339,-0.012931609526276588,0.34615880250930786,1.0125782489776611,-0.004459752701222897,0.35545048117637634,1.038199543952942,-0.008935369551181793,0.36268866062164307,1.0532865524291992,-0.009907676838338375,0.3686741292476654,1.065087914466858,-0.009825498796999454
school9-3.jpg,0.33427539467811584,0.6500335931777954,3.9426137021791874e-08,0.3600676357746124,0.6675752997398376,-0.0033544758334755898,0.3829599618911743,0.657013475894928,-0.00478396937251091,0.393089234828949,0.6371973156929016,-0.0058536771684885025,0.3968363106250763,0.6148675680160522,-0.006819200236350298,0.3759768307209015,0.6238604784011841,-0.006168249994516373,0.3851461112499237,0.5991072058677673,-0.009698249399662018,0.38919004797935486,0.584563672542572,-0.011875699274241924,0.3921795189380646,0.5714886784553528,-0.013651920482516289,0.3632025420665741,0.600030779838562,-0.007011908106505871,0.3735179901123047,0.5719684362411499,-0.010134965181350708,0.379270076751709,0.5534020066261292,-0.012441379018127918,0.3841750919818878,0.5358994603157043,-0.014813021756708622,0.3491138219833374,0.5822831392288208,-0.008103441447019577,0.3557339012622833,0.5524234771728516,-0.012478404678404331,0.3602290451526642,0.5347499251365662,-0.015272966586053371,0.36410778760910034,0.5174651145935059,-0.017583675682544708,0.3352595865726471,0.5691676139831543,-0.009137443266808987,0.33668434619903564,0.5421916246414185,-0.013974600471556187,0.3364148736000061,0.5238338112831116,-0.016456961631774902,0.33635789155960083,0.5076072812080383,-0.018285010010004044
school9-4.jpg,0.6531437039375305,0.40243464708328247,1.4231720513180335e-07,0.6719458699226379,0.37253355979919434,-0.0029636649414896965,0.6817546486854553,0.34094032645225525,-0.0077891116961836815,0.6900163292884827,0.3151923716068268,-0.012597722932696342,0.7016391158103943,0.30297818779945374,-0.01831101067364216,0.6658324003219604,0.31505531072616577,-0.014545882120728493,0.6628409028053284,0.26613524556159973,-0.021928885951638222,0.661715030670166,0.2378033995628357,-0.026204049587249756,0.6614071130752563,0.21510016918182373,-0.028854072093963623,0.6501202583312988,0.31775131821632385,-0.017243528738617897,0.6464361548423767,0.2654225826263428,-0.023850465193390846,0.6449843049049377,0.23195427656173706,-0.027178488671779633,0.6448213458061218,0.2057425081729889,-0.029677636921405792,0.6355018615722656,0.32582080364227295,-0.019569365307688713,0.6317300200462341,0.2774600684642792,-0.02488027885556221,0.6305361390113831,0.2464795708656311,-0.02750733122229576,0.6312288641929626,0.22300317883491516,-0.02943260595202446,0.6223602294921875,0.33758077025413513,-0.02190287411212921,0.618980348110199,0.2994498312473297,-0.026582486927509308,0.6183332800865173,0.27570199966430664,-0.028011944144964218,0.6190451383590698,0.25620391964912415,-0.028790771961212158
school9-5.jpg,0.3475361466407776,0.3088107705116272,7.454433870179855e-08,0.327308714389801,0.291384756565094,-0.0037736291997134686,0.3140806257724762,0.2695175111293793,-0.008406165055930614,0.30481961369514465,0.25085294246673584,-0.013146059587597847,0.2941504716873169,0.24320054054260254,-0.01814809814095497,0.3293931484222412,0.22367942333221436,-0.00645078532397747,0.33066776394844055,0.1865699291229248,-0.01108146645128727,0.3324534595012665,0.16414541006088257,-0.015037031844258308,0.33395612239837646,0.14671409130096436,-0.018015524372458458,0.3441181778907776,0.22085535526275635,-0.008783861063420773,0.3454365134239197,0.17996487021446228,-0.011642910540103912,0.34667930006980896,0.15577159821987152,-0.014411716721951962,0.3479928970336914,0.13659575581550598,-0.0170481838285923,0.35820770263671875,0.225641667842865,-0.011556117795407772,0.35931500792503357,0.18696312606334686,-0.014534507878124714,0.3596728444099426,0.16503003239631653,-0.016294319182634354,0.35965386033058167,0.14872300624847412,-0.01792748272418976,0.37175220251083374,0.2355136275291443,-0.014745358377695084,0.373283714056015,0.20533867180347443,-0.017045002430677414,0.3730107545852661,0.18739226460456848,-0.0169624425470829,0.3724611699581146,0.1726616621017456,-0.01692948304116726
school9-6.jpg,0.37575095891952515,0.3567599654197693,6.051698875353395e-08,0.35605940222740173,0.34370139241218567,-0.0033716149628162384,0.34369656443595886,0.32789304852485657,-0.007775492966175079,0.3348190188407898,0.31466829776763916,-0.012362771667540073,0.3248990774154663,0.30852770805358887,-0.017229000106453896,0.3616064786911011,0.278673380613327,-0.003921885509043932,0.36633923649787903,0.2498166263103485,-0.0059915934689342976,0.3699108064174652,0.23406454920768738,-0.008471909910440445,0.3726171553134918,0.22156406939029694,-0.01065411139279604,0.3765662610530853,0.27697989344596863,-0.005605611950159073,0.3809281289577484,0.2437078058719635,-0.005614011082798243,0.3838194012641907,0.22629398107528687,-0.006914039142429829,0.38648250699043274,0.21354322135448456,-0.008978916332125664,0.3903341591358185,0.2825685739517212,-0.007748822681605816,0.3939117193222046,0.25019392371177673,-0.008717451244592667,0.39564526081085205,0.23354074358940125,-0.009767080657184124,0.39644333720207214,0.22136010229587555,-0.011289354413747787,0.4030124843120575,0.2930815815925598,-0.010274447500705719,0.4063607156276703,0.2666440010070801,-0.011262261308729649,0.4076150059700012,0.25151199102401733,-0.01070969458669424,0.40790024399757385,0.2388959527015686,-0.010585290379822254
school9-7.jpg,0.35482800006866455,0.3148189187049866,8.023639708198971e-08,0.3354896306991577,0.3006863296031952,-0.0036120042204856873,0.3219749927520752,0.2825760543346405,-0.00847384613007307,0.3120046854019165,0.2670344114303589,-0.013566476292908192,0.3009932041168213,0.26059088110923767,-0.018883831799030304,0.33400747179985046,0.23209576308727264,-0.005264804232865572,0.33613115549087524,0.19759994745254517,-0.009411117993295193,0.3388041853904724,0.177739217877388,-0.013103838078677654,0.34109053015708923,0.1625547707080841,-0.0158973541110754,0.3486833870410919,0.22705918550491333,-0.007489296142011881,0.3508699834346771,0.18847347795963287,-0.009587286971509457,0.3527628481388092,0.16809330880641937,-0.01184151042252779,0.35440537333488464,0.15300148725509644,-0.014080848544836044,0.36315470933914185,0.23017394542694092,-0.0102225998416543,0.3642333745956421,0.19282743334770203,-0.012431432493031025,0.36462730169296265,0.17346373200416565,-0.013571630232036114,0.364364892244339,0.15985435247421265,-0.014788436703383923,0.3773406744003296,0.23927496373653412,-0.013399074785411358,0.378048837184906,0.20882055163383484,-0.01511123776435852,0.37764406204223633,0.19199290871620178,-0.014556864276528358,0.37676316499710083,0.1787668615579605,-0.014127293601632118
school9-8.jpg,0.3673083484172821,0.3315925896167755,2.4817648380803803e-08,0.3471130430698395,0.3197762370109558,-0.0063580116257071495,0.3332333564758301,0.30149251222610474,-0.012399791739881039,0.32223373651504517,0.286593496799469,-0.01796843856573105,0.3108731508255005,0.27882659435272217,-0.02368302270770073,0.35236549377441406,0.2525227963924408,-0.008213115856051445,0.3550291657447815,0.2234516143798828,-0.012433572672307491,0.3565436601638794,0.20732444524765015,-0.016322119161486626,0.3577183783054352,0.19367219507694244,-0.019362298771739006,0.3677653670310974,0.2501849830150604,-0.008961040526628494,0.3702017664909363,0.21612666547298431,-0.010909019969403744,0.37115490436553955,0.1981305032968521,-0.01307254284620285,0.3721943795681,0.18350860476493835,-0.015603726729750633,0.381242573261261,0.2546646296977997,-0.010321448557078838,0.3826276957988739,0.2210146188735962,-0.012877299450337887,0.3823946416378021,0.20336660742759705,-0.013913066126406193,0.38163238763809204,0.18981629610061646,-0.015148824080824852,0.3933728039264679,0.2636706531047821,-0.012292705476284027,0.39480605721473694,0.23574471473693848,-0.01444610022008419,0.3945830464363098,0.2204076647758484,-0.013945287093520164,0.39335083961486816,0.2080094814300537,-0.013615231029689312
school9-9.jpg,0.6058777570724487,0.3485816717147827,1.3296154577346897e-07,0.6296179294586182,0.3403591513633728,0.004367557819932699,0.6426296234130859,0.33108019828796387,0.007042145822197199,0.6532276272773743,0.3248797059059143,0.007222285028547049,0.6635496616363525,0.31895390152931213,0.006853459868580103,0.6151420474052429,0.29054954648017883,0.022500643506646156,0.6108698844909668,0.2679712176322937,0.03052126243710518,0.6082062721252441,0.2570878267288208,0.032324064522981644,0.6056274175643921,0.2488705813884735,0.032662536948919296,0.5998449325561523,0.2910357415676117,0.02043204754590988,0.5956717729568481,0.26597315073013306,0.03162408992648125,0.5930768251419067,0.2543668746948242,0.032915450632572174,0.5923976302146912,0.24447204172611237,0.031834546476602554,0.5866069197654724,0.2955962121486664,0.01743367314338684,0.583418071269989,0.27211904525756836,0.027311056852340698,0.582155168056488,0.26078683137893677,0.027857501059770584,0.5815681219100952,0.25055134296417236,0.026118746027350426,0.5745713710784912,0.30467164516448975,0.014044258743524551,0.5705277919769287,0.2891799807548523,0.02303311973810196,0.5698214173316956,0.27964356541633606,0.026946518570184708,0.5699852705001831,0.2727352976799011,0.02818850427865982
school9-10.jpg,0.6081159114837646,0.3455652594566345,1.2120534620407852e-07,0.6314272880554199,0.3418513536453247,0.0025326069444417953,0.6451922655105591,0.33446964621543884,0.004147747065871954,0.656248927116394,0.3275099992752075,0.003826363477855921,0.6664001941680908,0.3214161992073059,0.0030933930538594723,0.6190594434738159,0.28894755244255066,0.018239738419651985,0.6162922978401184,0.2670658230781555,0.02489504963159561,0.6140148043632507,0.25645047426223755,0.02601093426346779,0.6114715337753296,0.24790970981121063,0.025881780311465263,0.6037808656692505,0.28799107670783997,0.01696886494755745,0.6007328629493713,0.26342830061912537,0.026804538443684578,0.5985914468765259,0.2521571218967438,0.028215065598487854,0.5976420640945435,0.24337083101272583,0.027243247255682945,0.59036785364151,0.29234617948532104,0.01477901916950941,0.5878189206123352,0.2691775858402252,0.023259665817022324,0.5869501829147339,0.2583678662776947,0.02410789206624031,0.5863629579544067,0.2488105148077011,0.02267683669924736,0.5780700445175171,0.3010595738887787,0.01213240996003151,0.5747947692871094,0.28544163703918457,0.01975787989795208,0.5744483470916748,0.27685412764549255,0.023438505828380585,0.5747856497764587,0.27081388235092163,0.02462923154234886
school9-11.jpg,0.6084111928939819,0.346097856760025,1.384771763923709e-07,0.6320386528968811,0.3406478762626648,0.0027099200524389744,0.6456024050712585,0.3331203758716583,0.004421072080731392,0.6566495299339294,0.32659322023391724,0.004115728195756674,0.6670719385147095,0.3209509551525116,0.003391738049685955,0.6193864941596985,0.28910762071609497,0.019219839945435524,0.6163758039474487,0.26626884937286377,0.02602904662489891,0.6140724420547485,0.2553827464580536,0.02712976187467575,0.6113883852958679,0.24642935395240784,0.02708258666098118,0.6039450168609619,0.28816890716552734,0.01806895062327385,0.6005944609642029,0.2629932463169098,0.028250934556126595,0.5984443426132202,0.2507072389125824,0.029490020126104355,0.5977891087532043,0.24071088433265686,0.028437500819563866,0.590497612953186,0.29225870966911316,0.015980534255504608,0.5875399708747864,0.2696671187877655,0.02527063526213169,0.5867915749549866,0.2579099237918854,0.02608591690659523,0.5866275429725647,0.24730214476585388,0.024605272337794304,0.5782040357589722,0.30087652802467346,0.013401241041719913,0.5750107169151306,0.28587284684181213,0.02210618369281292,0.5742660164833069,0.2763481140136719,0.02611437998712063,0.5743141770362854,0.26908525824546814,0.027459511533379555
